id,genre
38757,Family
38031,Comedy
38031,Drama
38031,Romance
12155,Family
12155,Fantasy
12155,Adventure
47626,Animation
47626,Fantasy
47626,Family
47626,Adventure
47626,Comedy
47626,TV Movie
10193,Animation
10193,Family
10193,Comedy
16290,Comedy
16290,Documentary
16290,Action
41479,Comedy
41479,Drama
44918,Action
44918,Thriller
44918,Romance
44918,Adventure
23742,Action
23742,Comedy
23742,Crime
58496,Documentary
58496,History
43539,Romance
43539,Drama
43539,Thriller
43539,Crime
26389,Action
26389,Crime
26389,Thriller
39691,Family
39691,Adventure
39691,Comedy
39691,Fantasy
39691,Action
39691,Animation
183392,Documentary
44874,Family
44874,Animation
39451,Comedy
39451,Romance
39486,Drama
26388,Drama
26388,Thriller
26388,Mystery
20504,Action
20504,Thriller
20504,Science Fiction
43923,Comedy
43923,Drama
23437,Horror
23437,Mystery
23437,Thriller
30675,Science Fiction
30675,Animation
30675,Action
35056,Comedy
35056,Action
35056,Adventure
33427,Action
33427,Adventure
33427,Animation
33427,Family
573531,Animation
573531,War
573531,Action
573531,Science Fiction
28211,Drama
28211,Thriller
28211,Mystery
31967,Action
31967,Adventure
31967,Animation
31967,Horror
34016,Romance
34016,Comedy
42194,Crime
42194,Drama
42194,Action
42194,Thriller
42194,Science Fiction
45162,Science Fiction
45162,Action
45162,Adventure
45162,Animation
37735,Comedy
32856,Comedy
32856,Romance
38199,Drama
38199,Thriller
44244,Comedy
44244,Music
44244,TV Movie
22894,Horror
22894,Action
22894,Fantasy
23631,Action
23631,Comedy
23631,Thriller
50393,Animation
50393,Family
50393,TV Movie
50393,Comedy
50393,Fantasy
11324,Drama
11324,Thriller
11324,Mystery
43933,Drama
43933,Thriller
43933,Science Fiction
37056,Comedy
37056,Drama
37056,Romance
38365,Comedy
23023,Comedy
23023,Family
23023,Fantasy
12201,Crime
12201,Drama
12201,Mystery
12201,Thriller
20662,Action
20662,Adventure
20662,Drama
38575,Action
38575,Adventure
38575,Drama
38575,Family
23169,Drama
23169,Romance
23168,Crime
23168,Drama
23168,Thriller
22538,Action
22538,Comedy
22538,Romance
43930,Action
43930,Adventure
43930,Drama
44037,Horror
44037,Action
44037,Science Fiction
44037,Thriller
44221,Comedy
44221,Romance
101669,Thriller
101669,Crime
101669,Horror
42297,Drama
42297,Romance
88212,Animation
88212,Family
88212,Fantasy
63700,Comedy
63700,Adventure
63700,Family
63700,Fantasy
63700,TV Movie
41210,Comedy
41210,Romance
41210,Drama
27022,Fantasy
27022,Adventure
27022,Action
41402,Drama
41402,Horror
41402,Mystery
38843,Comedy
38843,Family
31867,Action
31867,Science Fiction
31867,Thriller
31867,Crime
27585,Drama
27578,Thriller
27578,Adventure
27578,Action
37757,Documentary
42684,Science Fiction
42684,Adventure
42684,Action
42684,Thriller
38303,Comedy
38303,Romance
35169,Family
35169,Comedy
45317,Drama
48838,Drama
48838,Crime
51170,Adventure
51170,Animation
51170,Family
51170,Comedy
10138,Adventure
10138,Action
10138,Science Fiction
41439,Horror
41439,Crime
111332,Documentary
56743,Drama
56743,Romance
35019,Comedy
35019,Fantasy
35019,Family
34851,Science Fiction
34851,Action
34851,Thriller
41216,Animation
41216,Adventure
41216,Family
41216,Fantasy
43549,Thriller
43549,Drama
37786,Comedy
37786,Drama
37786,Romance
27581,Action
27581,Comedy
27581,Crime
54553,Animation
54553,Family
54553,Comedy
29427,Mystery
29427,Horror
29427,Action
29426,Horror
29426,Drama
29426,Thriller
18823,Adventure
18823,Fantasy
18823,Action
41215,Drama
41215,History
41215,Horror
69406,Comedy
69406,Drama
37234,Drama
25195,Romance
25195,Comedy
43947,Thriller
43947,Crime
43947,Horror
