id,genre
21594,Mystery
3110,Drama
3110,Western
114771,History
114771,Adventure
89154,Drama
89154,History
33754,Comedy
19618,Crime
19618,Thriller
126891,Western
126891,Action
92401,War
92401,Drama
353126,Western
128048,Action
128048,Adventure
76140,Action
76140,Adventure
76140,Western
76140,Drama
198563,Comedy
198563,Music
33743,Family
33743,Fantasy
33743,Music
10165,Drama
10165,War
10165,Thriller
109332,Drama
133181,Comedy
43348,Western
43348,Adventure
11426,War
11426,Romance
11426,Drama
11383,Documentary
247451,Thriller
247451,Crime
247451,Drama
77563,Music
107966,Comedy
107966,Action
107966,Adventure
106477,Crime
106477,Drama
106477,Thriller
8974,Science Fiction
8974,Action
55503,Animation
55503,Comedy
34857,Music
34857,Comedy
34857,Romance
3014,Thriller
74122,Drama
74122,Romance
53210,Animation
53210,Comedy
45314,Documentary
632,Comedy
632,Drama
632,War
61049,Action
61049,Western
118313,Animation
118313,Comedy
204999,Adventure
204999,Drama
60551,Romance
60551,War
60551,Western
44140,Drama
44140,Music
44140,Romance
23125,Horror
23125,Science Fiction
30159,Drama
30159,Thriller
30159,Crime
143128,Crime
143128,Drama
169925,Western
83813,Animation
83813,Comedy
235238,Western
19483,Horror
19483,Science Fiction
46193,Western
48633,Crime
48633,Thriller
44747,Comedy
804,Romance
804,Comedy
804,Drama
111736,Western
111736,Adventure
111736,War
73676,Animation
73676,Comedy
98364,Comedy
98364,Drama
99898,Drama
99898,Thriller
107236,Comedy
107236,Adventure
107236,Romance
75366,Western
47303,Adventure
47303,Drama
47303,Romance
47303,Thriller
25009,Adventure
25009,Drama
25009,Romance
122712,Comedy
37380,Adventure
37380,Drama
97917,Animation
97917,Comedy
195386,Action
195386,Crime
195386,Drama
195386,Western
67600,Animation
67600,Comedy
34933,Animation
34933,Comedy
18573,Horror
18573,Crime
72782,Drama
183653,Comedy
26270,Science Fiction
130102,Western
1564,Documentary
1564,Music
40686,Comedy
40686,Drama
249134,Western
345726,Western
116932,Drama
41611,Crime
41611,Drama
41611,Thriller
