id,genre
278236,Drama
254904,Crime
254904,Action
254904,Thriller
205587,Drama
100241,Horror
100241,Thriller
118340,Action
118340,Science Fiction
118340,Adventure
297608,Horror
297608,Mystery
297608,Thriller
100042,Comedy
270938,Adventure
270938,Action
204922,Thriller
204922,Mystery
238215,Fantasy
238215,Comedy
238215,Drama
296065,Horror
296065,Mystery
272692,Horror
256917,War
256917,Drama
91314,Science Fiction
91314,Action
91314,Adventure
198185,Drama
298115,Animation
298115,Family
298115,Adventure
298115,Comedy
298115,Fantasy
234200,Drama
234200,Comedy
85350,Drama
192102,Action
192102,Drama
192102,Thriller
235271,Drama
235271,Thriller
243683,Romance
243683,Drama
243683,Music
254473,Action
254473,Crime
254473,Drama
116149,Comedy
116149,Adventure
116149,Family
236751,Drama
212778,Comedy
218043,Thriller
218043,Action
218043,Science Fiction
228194,Drama
228194,Comedy
255157,Thriller
255157,Crime
255157,Drama
254263,Family
254263,Animation
254263,Fantasy
256474,Action
256474,Crime
256474,Thriller
49017,Horror
49017,Action
49017,Fantasy
138103,Action
138103,Adventure
138103,Thriller
255343,Thriller
255343,Romance
188207,Action
188207,Adventure
224141,Fantasy
224141,Comedy
227306,Drama
227306,War
206487,Science Fiction
206487,Thriller
217993,Animation
217993,Action
156022,Thriller
156022,Action
156022,Crime
277685,Horror
277685,Mystery
277685,Thriller
250574,Horror
244267,Science Fiction
244267,Drama
286873,Adventure
286873,Action
286873,Drama
127585,Action
127585,Adventure
127585,Science Fiction
228150,War
228150,Drama
228150,Action
252171,Horror
252171,Romance
171274,Drama
171274,Mystery
171274,Comedy
254474,Horror
254474,Action
254474,Comedy
251519,Animation
251519,Action
251519,Adventure
177572,Adventure
177572,Family
177572,Animation
177572,Action
177572,Comedy
302828,War
302828,Adventure
243684,Drama
243684,Comedy
248504,Thriller
248504,Science Fiction
188161,Comedy
188161,Western
284536,Thriller
284536,Crime
284536,Drama
284293,Drama
119450,Science Fiction
119450,Action
119450,Drama
119450,Thriller
168530,Action
168530,Comedy
235260,Drama
256274,Horror
256274,Thriller
228967,Action
228967,Comedy
157845,Crime
157845,Drama
240832,Action
240832,Science Fiction
216282,Action
216282,Thriller
284284,Western
284284,Drama
273509,Horror
82702,Fantasy
82702,Action
82702,Adventure
82702,Animation
82702,Comedy
82702,Family
225565,Comedy
225565,Romance
120467,Comedy
120467,Drama
82703,Animation
82703,Adventure
82703,Family
87492,Drama
87492,Thriller
227159,Comedy
86834,Drama
86834,Adventure
218778,Family
218778,Comedy
244761,Drama
244761,Thriller
244761,Crime
242310,Action
242310,Crime
242310,Thriller
267806,Horror
267806,Thriller
283564,Family
283564,Animation
283564,Adventure
239563,Comedy
72784,Thriller
68737,Adventure
68737,Fantasy
270771,Horror
270771,Thriller
270771,Action
144336,Action
144336,Drama
144336,Thriller
144336,Crime
251768,Family
251768,Animation
251768,Action
251768,Science Fiction
277547,Comedy
277547,Romance
181533,Adventure
181533,Comedy
181533,Fantasy
181533,Family
98566,Science Fiction
98566,Action
98566,Adventure
98566,Comedy
184098,Comedy
184098,Romance
136835,Crime
136835,Thriller
246403,Comedy
246403,Horror
184315,Action
184315,Adventure
227348,Horror
227348,Thriller
207933,Thriller
207933,Mystery
207933,Horror
266856,Drama
266856,Romance
270946,Family
270946,Animation
270946,Adventure
270946,Comedy
137094,Action
137094,Drama
137094,Thriller
198663,Action
198663,Mystery
198663,Science Fiction
198663,Thriller
126172,Horror
170687,Animation
170687,Comedy
170687,Family
170687,Fantasy
250538,Drama
187596,Comedy
175112,Animation
175112,Family
225574,Action
225574,Thriller
225574,Mystery
194662,Drama
194662,Comedy
131631,Science Fiction
131631,Adventure
131631,Thriller
256835,Animation
256835,Family
256835,Adventure
256835,Comedy
210479,Drama
210479,Thriller
297270,Adventure
297270,Animation
297270,Family
87093,Drama
110416,Family
110416,Animation
110416,Fantasy
