year,house,y_pred,num_pixels
2004,Chanel,6,164728
2004,Chanel,6,113400
2004,Chanel,6,33327
2004,Chanel,6,52824
2004,Chanel,6,136746
2004,Chanel,6,169974
2004,Chanel,6,163398
2004,Chanel,6,48384
2004,Chanel,6,48006
2004,Chanel,6,57835
2004,Chanel,3,5780
2004,Chanel,6,88138
2004,Chanel,3,10664
2004,Chanel,4,14317
2004,Chanel,6,128960
2004,Chanel,6,17969
2004,Chanel,6,6873
2004,Chanel,6,10800
2004,Chanel,6,17280
2004,Chanel,6,53915
2004,Chanel,6,17433
2004,Chanel,6,62440
2004,Chanel,6,17898
2004,Chanel,4,6650
2004,Chanel,4,11050
2004,Chanel,6,1109248
2004,Chanel,6,38016
2004,Chanel,6,2724480
2004,Chanel,6,23541
2004,Chanel,6,9672
2004,Chanel,3,12900
2004,Chanel,3,15510
2004,Chanel,3,20898
2004,Chanel,6,10032
2004,Chanel,6,25550
2004,Chanel,0,15820
2004,Chanel,0,19890
2004,Chanel,6,23541
2004,Chanel,6,41001
2004,Chanel,6,20088
2004,Chanel,6,10560
2004,Chanel,6,9744
2004,Chanel,6,33300
2004,Chanel,6,18998
2004,Chanel,6,7524
2004,Chanel,6,7220
2004,Chanel,6,8100
2004,Chanel,6,4802712
2004,Chanel,0,16610
2004,Chanel,0,15904
2004,Chanel,3,14310
2004,Chanel,0,15730
2004,Chanel,0,15730
2004,Chanel,0,12928
2004,Chanel,3,11102
2004,Chanel,6,16830
2004,Chanel,3,14910
2004,Chanel,6,11070
2004,Chanel,6,5312
2004,Chanel,6,54264
2004,Chloé,6,176295
2004,Chloé,6,287817
2004,Chloé,6,7272
2004,Chloé,6,48951
2004,Chloé,6,12480
2004,Chloé,3,12028
2004,Chloé,6,8505
2004,Chloé,6,5046
2004,Chloé,6,5590
2004,Chloé,6,4988
2004,Chloé,6,11172
2004,Chloé,6,5022
2004,Chloé,6,5896
2004,Chloé,0,9744
2004,Chloé,3,4592
2004,Chloé,6,234584
2004,Chloé,6,212464
2004,Chloé,6,5848
2004,Chloé,6,9234
2004,Chloé,6,8827
2004,Chloé,6,7029
2004,Chloé,6,140454
2004,Chloé,6,19908
2004,Chloé,6,81054
2004,Chloé,6,22925
2004,Chloé,6,22059
2004,Chloé,6,22360
2004,Chloé,3,23184
2004,Chloé,6,13464
2004,Chloé,6,6912
2004,Chloé,6,7900
2004,Chloé,6,6674
2004,Chloé,6,7474
2004,Chloé,6,8560
2004,Chloé,6,89544
2004,Chloé,6,53250
2004,Chloé,6,47916
2004,Chloé,6,42535
2004,Chloé,6,34200
2004,Chloé,6,89873
2004,Chloé,6,39790
2004,Chloé,1,106080
2004,Chloé,6,6664
2004,Chloé,6,6808
2004,Chloé,6,71638
2004,Chloé,6,73472
2004,Chloé,6,6930
2004,Chloé,6,15660
2004,Chloé,6,12445
2004,Christian Dior,4,60819
2004,Christian Dior,6,24850
2004,Christian Dior,6,39248
2004,Christian Dior,6,57936
2004,Christian Dior,6,198528
2004,Christian Dior,6,44082
2004,Christian Dior,6,42560
2004,Christian Dior,6,729630
2004,Christian Dior,6,46872
2004,Christian Dior,6,47104
2004,Christian Dior,6,53820
2004,Christian Dior,6,1702605
2004,Christian Dior,6,116820
2004,Christian Dior,0,40363
2004,Christian Dior,6,132480
2004,Christian Dior,6,233539
2004,Christian Dior,6,153765
2004,Christian Dior,6,136629
2004,Christian Dior,6,121044
2004,Christian Dior,0,53956
2004,Christian Dior,6,55536
2004,Christian Dior,0,57330
2004,Christian Dior,6,214920
2004,Christian Dior,0,138330
2004,Christian Dior,6,145089
2004,Christian Dior,0,58729
2004,Christian Dior,0,136952
2004,Christian Dior,6,62764
2004,Christian Dior,6,145925
2004,Christian Dior,6,27886
2004,Christian Dior,6,26688
2004,Christian Dior,6,605454
2004,Christian Dior,6,52528
2004,Christian Dior,6,129996
2004,Christian Dior,6,5829
2004,Christian Dior,6,58944
2004,Christian Dior,6,10925
2004,Christian Dior,6,24780
2004,Christian Dior,6,5280
2004,Christian Dior,6,6045
2004,Christian Dior,6,11316
2004,Christian Dior,6,10413
2004,Christian Dior,6,15914
2004,Christian Dior,6,8424
2004,Christian Dior,6,24975
2004,Christian Dior,6,8690
2004,Christian Dior,6,6392
2004,Christian Dior,6,12350
2004,Christian Dior,6,7200
2004,Christian Dior,6,6984
2004,Christian Dior,6,449394
2004,Christian Dior,6,59479
2004,Christian Dior,6,50018
2004,Christian Dior,6,57680
2004,Christian Dior,6,54810
2004,Christian Dior,6,59160
2004,Christian Dior,6,55216
2004,Christian Dior,6,94248
2004,Christian Dior,6,63072
2004,Christian Dior,4,71070
2004,Christian Dior,6,95265
2004,Christian Dior,6,54648
2004,Christian Dior,6,35776
2004,Christian Dior,6,66375
2004,Christian Dior,6,266255
2004,Christian Dior,6,6300
2004,Christian Dior,6,8470
2004,Christian Dior,6,12369
2004,Christian Dior,6,12028
2004,Christian Dior,6,10890
2004,Christian Dior,6,165669
2004,Clairol,6,14385
2004,Clairol,6,1365890
2004,Clairol,6,28161
2004,Clairol,6,23184
2004,Clairol,3,550088
2004,Clairol,6,36888
2004,Clarins,6,2319551
2004,Clarins,6,50325
2004,"Clinique Laboratories, Inc",3,144188
2004,Concord Watch Co,6,302202
2004,Concord Watch Co,6,203144
2004,Covergirl,6,2732025
2004,Covergirl,6,1148896
2004,Dolce & Gabbana,6,71272
2004,Dolce & Gabbana,6,42750
2004,Dolce & Gabbana,6,69216
2004,Dolce & Gabbana,6,69136
2004,Dolce & Gabbana,6,71874
2004,Dolce & Gabbana,0,7725
2004,Dolce & Gabbana,6,18212
2004,Dolce & Gabbana,6,9296
2004,Dolce & Gabbana,6,10353
2004,Dolce & Gabbana,6,7373
2004,Dolce & Gabbana,6,6664
2004,Dolce & Gabbana,6,6745
2004,Dolce & Gabbana,1,8715
2004,Dolce & Gabbana,6,6732
2004,Dolce & Gabbana,6,8586
2004,Dolce & Gabbana,3,8453
2004,Dolce & Gabbana,6,16758
2004,Dolce & Gabbana,1,7776
2004,Dolce & Gabbana,6,7227
2004,Dolce & Gabbana,6,7676
2004,Dolce & Gabbana,6,57420
2004,Dolce & Gabbana,6,52065
2004,Dolce & Gabbana,6,66181
2004,Dolce & Gabbana,0,74235
2004,Dolce & Gabbana,6,71222
2004,Dolce & Gabbana,6,7000
2004,Dolce & Gabbana,6,8904
2004,Dolce & Gabbana,6,9095
2004,Dolce & Gabbana,6,12065
2004,Dolce & Gabbana,6,12400
2004,Dolce & Gabbana,6,14279
2004,Dolce & Gabbana,6,3904545
2004,Dolce & Gabbana,6,35870
2004,Dolce & Gabbana,6,51510
2004,Dolce & Gabbana,6,20160
2004,Dolce & Gabbana,6,14445
2004,Dolce & Gabbana,6,36740
2004,Dolce & Gabbana,6,49858
2004,Dolce & Gabbana,6,43618
2004,Dolce & Gabbana,6,14445
2004,Dolce & Gabbana,4,124344
2004,Dolce & Gabbana,6,8610
2004,Dolce & Gabbana,6,27324
2004,Dolce & Gabbana,6,84180
2004,Dolce & Gabbana,6,17176
2004,Dolce & Gabbana,0,17748
2004,Dolce & Gabbana,6,17136
2004,Dolce & Gabbana,6,12870
2004,Dolce & Gabbana,6,22780
2004,Dolce & Gabbana,6,16159
2004,Dolce & Gabbana,6,12730
2004,Dolce & Gabbana,6,16241
2004,Dolce & Gabbana,0,36720
2004,Dolce & Gabbana,6,5632
2004,Dolce & Gabbana,6,12972
2004,Dolce & Gabbana,6,8400
2004,Dolce & Gabbana,6,5986
2004,Dolce & Gabbana,4,19008
2004,Dolce & Gabbana,6,438480
2004,Dolce & Gabbana,6,1949670
2004,Donna Karan Company,6,37455
2004,Donna Karan Company,6,144965
2004,Donna Karan Company,6,1021356
2004,Donna Karan Company,6,2139950
2004,Donna Karan Company,3,43172
2004,Donna Karan Company,6,54175
2004,Donna Karan Company,6,62376
2004,Donna Karan Company,6,90636
2004,Donna Karan Company,6,278070
2004,Donna Karan Company,6,749675
2004,Donna Karan Company,6,1845681
2004,Donna Karan Company,6,165044
2004,Donna Karan Company,6,259454
2004,Donna Karan Company,6,211072
2004,Donna Karan Company,6,162097
2004,Donna Karan Company,6,2001384
2004,Donna Karan Company,6,109048
2004,Donna Karan Company,6,2092224
2004,Donna Karan Company,6,1409800
2004,Elizabeth Arden Co,6,573987
2004,Elizabeth Arden Co,6,28518
2004,Elizabeth Arden Co,6,37887
2004,Elizabeth Arden Co,6,2003284
2004,Escada,6,266042
2004,Escada,6,67980
2004,Escada,6,60760
2004,Escada,6,224874
2004,Escada,0,62995
2004,Escada,6,62780
2004,Escada,6,228480
2004,Escada,4,6231
2004,Escada,6,6580
2004,Escada,1,8480
2004,Escada,6,6825
2004,Escada,6,7272
2004,Escada,6,5418
2004,Escada,6,8034
2004,Escada,6,5980
2004,Escada,6,7650
2004,Escada,1,7622
2004,Escada,4,6348
2004,Escada,6,6745
2004,Escada,6,6868
2004,Escada,6,9900
2004,Escada,6,7592
2004,Escada,0,68471
2004,Escada,6,39963
2004,Escada,6,65262
2004,Escada,6,38896
2004,"Estée Lauder, Inc",6,2076613
2004,"Estée Lauder, Inc",6,1067735
2004,"Estée Lauder, Inc",6,854440
2004,"Estée Lauder, Inc",6,125424
2004,"Estée Lauder, Inc",6,151263
2004,"Estée Lauder, Inc",6,135462
2004,"Estée Lauder, Inc",6,626430
2004,"Estée Lauder, Inc",0,449730
2004,"Estée Lauder, Inc",6,440406
2004,"Estée Lauder, Inc",6,431548
2004,"Estée Lauder, Inc",6,390602
2004,"Estée Lauder, Inc",6,579557
2004,"Estée Lauder, Inc",0,440829
2004,"Estée Lauder, Inc",6,441750
2004,"Estée Lauder, Inc",6,490200
2004,"Estée Lauder, Inc",0,1824100
2004,"Estée Lauder, Inc",6,185481
2004,"Estée Lauder, Inc",6,1202192
2004,"Estée Lauder, Inc",0,1872784
2004,"Estée Lauder, Inc",6,1969926
2004,"Estée Lauder, Inc",6,743626
2004,"Estée Lauder, Inc",6,979256
2004,"Estée Lauder, Inc",0,277394
2004,"Estée Lauder, Inc",6,285740
2004,"Estée Lauder, Inc",6,688287
2004,"Estée Lauder, Inc",6,1241916
2004,"Estée Lauder, Inc",6,906948
2004,Fendi,6,1652466
2004,Fendi,6,297768
2004,Fendi,6,198370
2004,Ford Motor Company,6,575040
2004,Ford Motor Company,6,223104
2004,Ford Motor Company,6,241056
2004,Ford Motor Company,6,484596
2004,Ford Motor Company,6,20541
2004,Ford Motor Company,6,14840
2004,Ford Motor Company,6,1257585
2004,Ford Motor Company,6,72240
2004,Gap,3,238140
2004,Gap,3,313548
2004,Gap,6,270584
2004,Gap,6,275880
2004,Gap,3,252784
2004,Gap,6,4860
2004,Gap,6,6141
2004,Gap,6,4838
2004,Gap,6,4897
2004,Gap,0,6417
2004,Gap,6,8080
2004,Gap,6,5084
2004,Gap,6,6734
2004,Gap,6,6580
2004,Gap,6,7426
2004,Gap,6,5312
2004,Gap,6,4482
2004,Gap,6,8240
2004,Gap,6,7900
2004,Gap,6,5712
2004,Gap,6,70908
2004,Gap,6,79395
2004,Gap,6,72960
2004,Gap,6,225768
2004,Gap,6,214890
2004,Gap,6,232312
2004,Gap,6,310088
2004,Gap,6,352906
2004,Gap,6,313443
2004,Gap,6,218183
2004,Gap,6,25802
2004,Gap,6,15582
2004,Gap,6,23718
2004,Gap,6,17250
2004,Gap,6,59220
2004,Gap,0,42542
2004,Gap,6,37280
2004,Gap,3,41907
2004,Gap,6,44196
2004,Gap,0,33631
2004,Gap,6,10241
2004,Gap,6,33549
2004,Gap,6,30720
2004,Gap,6,85514
2004,Gap,6,32100
2004,Gap,0,21648
2004,Gap,6,13568
2004,Gap,0,47244
2004,Gap,6,44929
2004,Giorgio Armani,6,1469276
2004,Giorgio Armani,6,31724
2004,Giorgio Armani,6,21590
2004,Giorgio Armani,6,8960
2004,Giorgio Armani,6,8640
2004,Giorgio Armani,6,11115
2004,Giorgio Armani,6,22806
2004,Giorgio Armani,6,10856
2004,Giorgio Armani,6,29610
2004,Giorgio Armani,1,24120
2004,Giorgio Armani,5,38376
2004,Giorgio Armani,1,75192
2004,Giorgio Armani,6,1362780
2004,Giorgio Armani,6,1517760
2004,Gucci,6,50851
2004,Gucci,6,51414
2004,Gucci,6,92000
2004,Gucci,0,22878
2004,Gucci,6,24104
2004,Gucci,6,20584
2004,Gucci,6,23220
2004,Gucci,6,8964
2004,Gucci,6,28800
2004,Gucci,6,66576
2004,Gucci,6,70560
2004,Gucci,6,70992
2004,Gucci,6,383616
2004,Gucci,6,22477
2004,Gucci,6,4902
2004,Gucci,6,18120
2004,Gucci,6,3754608
2004,"Hermès Paris, Inc",6,153306
2004,"Hermès Paris, Inc",6,59696
2004,"Hermès Paris, Inc",6,220180
2004,"Hermès Paris, Inc",6,1533432
2004,"Hermès Paris, Inc",4,1314236
2004,L'Oréal,6,109416
2004,L'Oréal,6,1012724
2004,L'Oréal,6,32760
2004,L'Oréal,3,30192
2004,L'Oréal,6,84336
2004,L'Oréal,6,53879
2004,L'Oréal,6,783200
2004,L'Oréal,6,359550
2004,L'Oréal,6,97639
2004,L'Oréal,6,134550
2004,L'Oréal,6,155288
2004,L'Oréal,6,303525
2004,L'Oréal,6,276120
2004,L'Oréal,0,655545
2004,L'Oréal,6,42716
2004,L'Oréal,6,577020
2004,L'Oréal,6,39501
2004,L'Oréal,6,361342
2004,L'Oréal,6,107316
2004,L'Oréal,6,139213
2004,L'Oréal,6,210140
2004,L'Oréal,0,579698
2004,L'Oréal,0,516168
2004,L'Oréal,0,562480
2004,L'Oréal,6,160380
2004,L'Oréal,6,888525
2004,L'Oréal,6,77120
2004,L'Oréal,6,62172
2004,L'Oréal,6,35485
2004,L'Oréal,6,27832
2004,L'Oréal,6,2762305
2004,L'Oréal,6,270940
2004,L'Oréal,0,673596
2004,L'Oréal,6,42840
2004,L'Oréal,6,44132
2004,L'Oréal,6,574616
2004,L'Oréal,6,348696
2004,L'Oréal,6,969108
2004,L'Oréal,6,80750
2004,L'Oréal,6,361888
2004,"Lancôme, Inc",6,3281148
2004,"Lancôme, Inc",0,2397375
2004,"Lancôme, Inc",6,1346760
2004,"Lancôme, Inc",6,1710820
2004,"Lancôme, Inc",6,5005092
2004,Lord & Taylor Co,6,153384
2004,Lord & Taylor Co,6,963823
2004,Lord & Taylor Co,0,54128
2004,Louis Vuitton,6,670857
2004,Louis Vuitton,6,43254
2004,Louis Vuitton,6,463012
2004,Louis Vuitton,6,170046
2004,Louis Vuitton,6,248479
2004,Louis Vuitton,6,18560
2004,Louis Vuitton,6,23220
2004,Louis Vuitton,6,8964
2004,Louis Vuitton,6,28800
2004,Louis Vuitton,6,291078
2004,Louis Vuitton,6,208119
2004,Louis Vuitton,6,436460
2004,Louis Vuitton,6,205884
2004,Louis Vuitton,1,802956
2004,Louis Vuitton,6,614738
2004,Louis Vuitton,1,16905
2004,Louis Vuitton,6,6003
2004,Louis Vuitton,6,395445
2004,Louis Vuitton,0,22230
2004,Louis Vuitton,0,16688
2004,Louis Vuitton,6,46550
2004,Louis Vuitton,6,14157
2004,Louis Vuitton,6,1024618
2004,Louis Vuitton,6,558054
2004,Max Factor & Co,6,36550
2004,Max Factor & Co,6,8262
2004,Max Factor & Co,6,9153
2004,Max Factor & Co,6,2573272
2004,Max Factor & Co,6,82745
2004,Max Factor & Co,6,17205
2004,Max Factor & Co,6,20691
2004,Max Factor & Co,6,3303720
2004,Max Factor & Co,6,3289300
2004,Maybelline Co,6,1399710
2004,Maybelline Co,6,2071960
2004,Maybelline Co,6,29640
2004,Maybelline Co,3,982913
2004,Maybelline Co,6,1634083
2004,Maybelline Co,6,1666128
2004,Maybelline Co,3,109208
2004,Maybelline Co,3,35700
2004,Maybelline Co,0,2474460
2004,Maybelline Co,0,2370632
2004,Maybelline Co,0,3798732
2004,Maybelline Co,6,1191588
2004,Maybelline Co,0,2415489
2004,Michael Kors,6,36300
2004,Michael Kors,6,8910
2004,Michael Kors,6,15330
2004,Michael Kors,6,11811
2004,Michael Kors,6,21420
2004,Michael Kors,6,10764
2004,Michael Kors,6,13112
2004,Michael Kors,6,16610
2004,Michael Kors,6,12920
2004,Michael Kors,1,14454
2004,Michael Kors,6,15330
2004,Michael Kors,6,38150
2004,Michael Kors,6,58300
2004,Michael Kors,6,74408
2004,Michael Kors,6,12540
2004,Michael Kors,6,30336
2004,Michael Kors,6,7227
2004,Michael Kors,6,766605
2004,Michael Kors,6,174002
2004,Michael Kors,6,81260
2004,Michael Kors,6,5270
2004,Michael Kors,6,24165
2004,Michael Kors,6,68252
2004,Michael Kors,6,26741
2004,Michael Kors,6,32724
2004,Michael Kors,6,20241
2004,Michael Kors,6,297832
2004,Michael Kors,6,38346
2004,Michael Kors,6,19635
2004,Michael Kors,6,193256
2004,Michael Kors,3,58658
2004,Michael Kors,6,32032
2004,Michael Kors,6,28305
2004,Michael Kors,6,32340
2004,Michael Kors,6,31590
2004,Michael Kors,6,45067
2004,Michael Kors,3,34880
2004,Michael Kors,6,36852
2004,Michael Kors,6,30000
2004,Michael Kors,6,195825
2004,Michael Kors,6,110304
2004,Michael Kors,6,51548
2004,Michael Kors,6,64746
2004,Michael Kors,6,382945
2004,Michael Kors,6,16905
2004,Michael Kors,6,9760
2004,Michael Kors,6,10440
2004,Michael Kors,6,18135
2004,Michael Kors,6,14310
2004,Michael Kors,6,22410
2004,Michael Kors,6,51400
2004,Michael Kors,6,17170
2004,Missoni,6,11132
2004,Missoni,6,32895
2004,Missoni,6,8056
2004,Missoni,6,8640
2004,Missoni,6,10573
2004,Missoni,6,9594
2004,Missoni,6,12126
2004,Missoni,6,7315
2004,Missoni,6,47430
2004,Missoni,4,9153
2004,Missoni,6,9520
2004,Missoni,6,7008
2004,Missoni,6,8008
2004,Missoni,6,7227
2004,Missoni,6,5292
2004,Missoni,6,55145
2004,Missoni,6,6816
2004,Missoni,6,6958
2004,Missoni,6,41065
2004,Missoni,1,18944
2004,Missoni,6,6600
2004,Missoni,6,10788
2004,Missoni,6,7474
2004,Missoni,6,19375
2004,Missoni,0,8256
2004,Missoni,6,30690
2004,Missoni,0,9856
2004,Missoni,3,12093
2004,Missoni,6,11562
2004,Missoni,6,1324813
2004,Missoni,6,194016
2004,Missoni,6,837775
2004,Missoni,1,28906
2004,Missoni,6,17214
2004,Missoni,6,17898
2004,Missoni,1,12648
2004,Missoni,4,7020
2004,Missoni,6,28290
2004,Missoni,6,10680
2004,Missoni,6,5369
2004,Missoni,6,9296
2004,Missoni,6,11844
2004,Missoni,6,18792
2004,Missoni,6,11904
2004,Missoni,6,8322
2004,Neiman-Marcus Company,6,85674
2004,Neiman-Marcus Company,6,1130904
2004,Neiman-Marcus Company,6,1256568
2004,Neiman-Marcus Company,6,90792
2004,Neiman-Marcus Company,6,56710
2004,Neiman-Marcus Company,6,62418
2004,Neiman-Marcus Company,6,237728
2004,Neiman-Marcus Company,6,117894
2004,Neiman-Marcus Company,6,62640
2004,Neiman-Marcus Company,6,62048
2004,Neiman-Marcus Company,6,170247
2004,Neiman-Marcus Company,6,222318
2004,Neiman-Marcus Company,6,61490
2004,Neiman-Marcus Company,6,1252968
2004,Neiman-Marcus Company,6,166250
2004,Neiman-Marcus Company,6,297990
2004,Neiman-Marcus Company,6,86296
2004,Neiman-Marcus Company,6,82170
2004,Neiman-Marcus Company,6,373996
2004,Neiman-Marcus Company,6,147576
2004,Neiman-Marcus Company,6,91520
2004,Neiman-Marcus Company,6,259155
2004,Neiman-Marcus Company,6,233160
2004,Neiman-Marcus Company,6,166250
2004,Neiman-Marcus Company,6,297990
2004,Neiman-Marcus Company,6,86296
2004,Neiman-Marcus Company,6,82170
2004,Neiman-Marcus Company,6,373996
2004,Neiman-Marcus Company,6,147576
2004,Neiman-Marcus Company,6,91520
2004,Neiman-Marcus Company,6,259155
2004,Neiman-Marcus Company,6,233160
2004,Neiman-Marcus Company,6,1085040
2004,Neiman-Marcus Company,6,1901588
2004,Neutrogena Corp,6,1301850
2004,Neutrogena Corp,6,78480
2004,Neutrogena Corp,6,57618
2004,Neutrogena Corp,6,99750
2004,Neutrogena Corp,6,1533906
2004,Neutrogena Corp,6,2528036
2004,Neutrogena Corp,6,1144225
2004,Neutrogena Corp,6,1560660
2004,Neutrogena Corp,6,1474515
2004,Nina Ricci,6,13365
2004,Nordstrom,6,212960
2004,Nordstrom,6,4161232
2004,Oscar de la Renta,6,602769
2004,Oscar de la Renta,6,638306
2004,Oscar de la Renta,6,26352
2004,Oscar de la Renta,0,6660
2004,Oscar de la Renta,6,6177
2004,Oscar de la Renta,6,26100
2004,Oscar de la Renta,6,21080
2004,Oscar de la Renta,6,7104
2004,Oscar de la Renta,6,7752
2004,Oscar de la Renta,6,8640
2004,Oscar de la Renta,3,27648
2004,Oscar de la Renta,6,9657
2004,Oscar de la Renta,6,10502
2004,Oscar de la Renta,6,10530
2004,Oscar de la Renta,6,8428
2004,Oscar de la Renta,4,27232
2004,Oscar de la Renta,6,12285
2004,Oscar de la Renta,6,12288
2004,Oscar de la Renta,6,9384
2004,Oscar de la Renta,6,7770
2004,Oscar de la Renta,6,27816
2004,Oscar de la Renta,6,13566
2004,Oscar de la Renta,4,14935
2004,Oscar de la Renta,6,126484
2004,Oscar de la Renta,0,13034
2004,Oscar de la Renta,6,211172
2004,Oscar de la Renta,6,245511
2004,Oscar de la Renta,6,144316
2004,Oscar de la Renta,6,17628
2004,Oscar de la Renta,6,15158
2004,Oscar de la Renta,6,122668
2004,Oscar de la Renta,6,229770
2004,Oscar de la Renta,6,9768
2004,Oscar de la Renta,6,6912
2004,Oscar de la Renta,6,10126
2004,Oscar de la Renta,6,43719
2004,Oscar de la Renta,6,8352
2004,Oscar de la Renta,6,14800
2004,Oscar de la Renta,6,8814
2004,Oscar de la Renta,6,11592
2004,Oscar de la Renta,6,41475
2004,Oscar de la Renta,6,27820
2004,Oscar de la Renta,6,15052
2004,Oscar de la Renta,6,10578
2004,Oscar de la Renta,6,11837
2004,Oscar de la Renta,6,9102
2004,Oscar de la Renta,6,12000
2004,Oscar de la Renta,6,8652
2004,Oscar de la Renta,6,11926
2004,Oscar de la Renta,6,8787
2004,Oscar de la Renta,6,9266
2004,Oscar de la Renta,6,7954
2004,Oscar de la Renta,0,10556
2004,Oscar de la Renta,6,10032
2004,Oscar de la Renta,6,9657
2004,Oscar de la Renta,6,7650
2004,Oscar de la Renta,6,8034
2004,Oscar de la Renta,6,5874
2004,Oscar de la Renta,6,11430
2004,Oscar de la Renta,6,77350
2004,Oscar de la Renta,6,77922
2004,Oscar de la Renta,6,11875
2004,Oscar de la Renta,6,12625
2004,Oscar de la Renta,6,10710
2004,Oscar de la Renta,6,11543
2004,Oscar de la Renta,6,16050
2004,Oscar de la Renta,6,5644
2004,Oscar de la Renta,6,5395
2004,Oscar de la Renta,6,5850
2004,Oscar de la Renta,4,6256
2004,Oscar de la Renta,6,59449
2004,Oscar de la Renta,6,49290
2004,Oscar de la Renta,6,113157
2004,Oscar de la Renta,6,87192
2004,Oscar de la Renta,6,62752
2004,Oscar de la Renta,6,14768
2004,Oscar de la Renta,6,9804
2004,Oscar de la Renta,6,10769
2004,Oscar de la Renta,6,6461
2004,Oscar de la Renta,6,6408
2004,Oscar de la Renta,6,8715
2004,Oscar de la Renta,6,72072
2004,Oscar de la Renta,6,9744
2004,Oscar de la Renta,6,8064
2004,Oscar de la Renta,6,5874
2004,Oscar de la Renta,6,8056
2004,Oscar de la Renta,6,9628
2004,Oscar de la Renta,6,7008
2004,Oscar de la Renta,0,13802
2004,Oscar de la Renta,6,6958
2004,Oscar de la Renta,6,23349
2004,Oscar de la Renta,6,11220
2004,Oscar de la Renta,6,9605
2004,Oscar de la Renta,4,10160
2004,Oscar de la Renta,6,10208
2004,Oscar de la Renta,6,8720
2004,Oscar de la Renta,6,7950
2004,Oscar de la Renta,6,8480
2004,Oscar de la Renta,4,8400
2004,Oscar de la Renta,6,24616
2004,Oscar de la Renta,4,10824
2004,Oscar de la Renta,6,10988
2004,Oscar de la Renta,6,13892
2004,Oscar de la Renta,1,12928
2004,Oscar de la Renta,6,9594
2004,Oscar de la Renta,3,21060
2004,Pantene Co,6,1221750
2004,Pantene Co,6,906430
2004,Pantene Co,6,1059625
2004,Pantene Co,6,662199
2004,Pantene Co,6,953541
2004,Pantene Co,6,37516
2004,Pantene Co,6,26320
2004,Pantene Co,6,50700
2004,Pantene Co,6,1211544
2004,Pantene Co,6,793800
2004,Pantene Co,6,23895
2004,Pantene Co,6,25004
2004,Prada,6,71961
2004,Prada,6,24327
2004,Prada,6,35700
2004,Prada,6,38133
2004,Prada,0,33480
2004,Prada,6,46314
2004,Prada,0,42592
2004,Prada,4,38243
2004,Prada,3,38988
2004,Prada,6,36348
2004,Prada,6,33540
2004,Prada,6,28275
2004,Prada,6,48384
2004,Prada,6,35098
2004,Prada,6,41241
2004,Prada,0,49660
2004,Prada,6,43621
2004,Prada,4,7725
2004,Prada,6,13266
2004,Prada,6,19602
2004,Prada,6,15070
2004,Prada,6,7100
2004,Prada,6,4941
2004,Prada,6,10591
2004,Prada,6,14454
2004,Prada,6,6930
2004,Prada,3,14175
2004,Prada,6,57339
2004,Prada,6,272855
2004,Prada,6,156948
2004,Prada,6,249264
2004,Prada,3,5712
2004,Prada,6,42834
2004,Prada,6,38184
2004,Prada,3,9918
2004,Prada,6,6160
2004,Prada,6,5963
2004,Prada,6,49794
2004,Prada,6,8217
2004,Prada,6,21336
2004,Prada,6,5124
2004,Prada,0,6072
2004,Prada,6,6424
2004,Prada,6,5670
2004,Prada,6,9030
2004,Prada,6,30447
2004,Prada,6,9120
2004,Prada,6,5742
2004,Prada,6,8181
2004,Prada,6,6138
2004,Prada,6,16459
2004,Prada,6,8732
2004,Prada,6,16046
2004,Prada,6,14317
2004,Prada,6,16761
2004,Prada,6,43050
2004,Prada,6,15038
2004,Prada,6,14310
2004,Prada,6,12065
2004,Prada,4,75192
2004,Prada,6,21870
2004,Prada,6,11102
2004,Prada,6,11868
2004,Prada,6,8216
2004,Prada,6,12126
2004,Prada,6,10350
2004,Prada,6,106425
2004,Prada,3,31800
2004,Prada,6,16224
2004,Prada,6,181724
2004,Prada,6,82750
2004,Prada,6,15496
2004,Prada,6,16095
2004,Prada,6,11685
2004,Prada,6,33790
2004,Prada,3,7905
2004,Prada,6,4902
2004,Prada,6,18120
2004,Prada,6,226610
2004,Prada,6,115050
2004,Prada,6,5184
2004,Prada,6,91250
2004,Prada,6,46686
2004,Prada,4,40136
2004,Prada,4,25437
2004,Prada,6,20760
2004,Prada,6,19380
2004,R. J. Reynolds Tobacco Co,6,21168
2004,R. J. Reynolds Tobacco Co,6,43930
2004,R. J. Reynolds Tobacco Co,6,27122
2004,Ralph Lauren,6,431640
2004,Ralph Lauren,6,238830
2004,Ralph Lauren,6,162316
2004,Ralph Lauren,6,171312
2004,Ralph Lauren,6,240260
2004,"Redken Laboratories, Inc",6,573339
2004,"Redken Laboratories, Inc",6,352590
2004,"Redken Laboratories, Inc",6,424593
2004,"Redken Laboratories, Inc",6,352044
2004,"Redken Laboratories, Inc",0,376680
2004,"Redken Laboratories, Inc",6,455839
2004,"Redken Laboratories, Inc",3,484473
2004,"Redken Laboratories, Inc",4,362384
2004,"Redken Laboratories, Inc",3,69486
2004,"Redken Laboratories, Inc",6,83082
2004,"Redken Laboratories, Inc",6,50920
2004,"Redken Laboratories, Inc",6,112942
2004,"Redken Laboratories, Inc",6,467075
2004,"Redken Laboratories, Inc",4,38957
2004,"Redken Laboratories, Inc",0,468605
2004,"Redken Laboratories, Inc",0,128325
2004,"Redken Laboratories, Inc",6,41280
2004,"Redken Laboratories, Inc",6,316437
2004,"Redken Laboratories, Inc",6,16385
